city,category,window,count,activity_ratio,z_score,trend,stability_score,action,confidence,confidence_score,reason,data_source
boston,infrastructure,2026-05-22 01:00:00,0,0.0,-0.87,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-22 01:00:00,0,0.0,-1.513,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-22 01:00:00,0,0.0,-1.175,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-22 01:00:00,0,0.0,-1.52,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-22 07:00:00,0,0.0,-1.373,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-22 07:00:00,2,2.0,0.883,rising,0.167,DEFER,MEDIUM,0.467,"Activity elevated (2.00x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-22 07:00:00,0,0.0,-1.507,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-22 07:00:00,0,0.0,-1.171,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-22 07:00:00,0,0.0,-1.51,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-22 13:00:00,1,0.441,-0.768,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-22 13:00:00,1,1.0,0.005,stable,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-22 13:00:00,4,1.412,0.618,stable,0.667,DEFER,LOW,0.308,"Activity elevated (1.41x baseline, z=+0.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-22 13:00:00,1,0.671,-0.383,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-22 13:00:00,5,1.816,1.237,rising,0.5,DEFER,MEDIUM,0.469,"Activity elevated (1.82x baseline, z=+1.2σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-22 19:00:00,4,1.773,1.059,rising,0.5,DEFER,MEDIUM,0.463,"Activity elevated (1.77x baseline, z=+1.1σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-22 19:00:00,0,0.0,-0.874,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-22 19:00:00,7,2.492,2.23,stable,0.5,DEFER,MEDIUM,0.647,"Activity elevated (2.49x baseline, z=+2.2σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-22 19:00:00,2,1.344,0.402,stable,0.5,DEFER,LOW,0.298,"Activity elevated (1.34x baseline, z=+0.4σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-22 19:00:00,3,1.09,0.136,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-23 01:00:00,0,0.0,-1.354,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-23 01:00:00,0,0.0,-0.855,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-23 01:00:00,0,0.0,-1.495,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-23 01:00:00,1,0.676,-0.375,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-23 01:00:00,0,0.0,-1.505,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-23 07:00:00,1,0.454,-0.732,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-23 07:00:00,0,0.0,-0.848,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-23 07:00:00,1,0.366,-0.937,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-23 07:00:00,0,0.0,-1.156,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-23 07:00:00,0,0.0,-1.493,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-23 13:00:00,3,1.366,0.49,rising,1.0,DEFER,MEDIUM,0.402,"Activity elevated (1.37x baseline, z=+0.5σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-23 13:00:00,0,0.0,-0.848,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-23 13:00:00,6,2.23,1.802,rising,0.333,DEFER,MEDIUM,0.531,"Activity elevated (2.23x baseline, z=+1.8σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-23 13:00:00,2,1.371,0.428,rising,0.667,DEFER,LOW,0.372,"Activity elevated (1.37x baseline, z=+0.4σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-23 13:00:00,9,3.309,3.451,rising,0.833,DEFER,MEDIUM,0.677,"Activity elevated (3.31x baseline, z=+3.5σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-23 19:00:00,3,1.388,0.516,stable,0.5,DEFER,MEDIUM,0.422,"Activity elevated (1.39x baseline, z=+0.5σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-23 19:00:00,2,2.0,0.906,rising,0.833,DEFER,MEDIUM,0.497,"Activity elevated (2.00x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-23 19:00:00,3,1.122,0.18,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-23 19:00:00,3,2.083,1.24,stable,0.5,DEFER,MEDIUM,0.526,"Activity elevated (2.08x baseline, z=+1.2σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-23 19:00:00,5,1.846,1.27,stable,0.667,DEFER,MEDIUM,0.49,"Activity elevated (1.85x baseline, z=+1.3σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-24 01:00:00,0,0.0,-1.322,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-24 01:00:00,0,0.0,-0.833,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-24 01:00:00,0,0.0,-1.462,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-24 01:00:00,1,0.694,-0.349,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-24 01:00:00,0,0.0,-1.496,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-24 07:00:00,0,0.0,-1.311,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-24 07:00:00,1,1.0,0.055,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-24 07:00:00,1,0.386,-0.892,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-24 07:00:00,1,0.707,-0.33,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-24 07:00:00,0,0.0,-1.485,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-24 13:00:00,2,0.956,-0.057,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-24 13:00:00,0,0.0,-0.826,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-24 13:00:00,3,1.167,0.242,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-24 13:00:00,1,0.715,-0.319,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-24 13:00:00,2,0.757,-0.358,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-24 19:00:00,4,1.934,1.201,falling,0.833,DEFER,LOW,0.307,"Activity elevated (1.93x baseline, z=+1.2σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-24 19:00:00,3,3.0,1.838,falling,0.5,DEFER,MEDIUM,0.437,"Activity elevated (3.00x baseline, z=+1.8σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-24 19:00:00,6,2.355,1.97,falling,0.5,DEFER,LOW,0.37,"Activity elevated (2.36x baseline, z=+2.0σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-24 19:00:00,1,0.723,-0.308,stable,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-24 19:00:00,4,1.527,0.776,rising,0.333,DEFER,MEDIUM,0.426,"Activity elevated (1.53x baseline, z=+0.8σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-25 01:00:00,0,0.0,-1.287,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-25 01:00:00,1,1.0,0.066,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-25 01:00:00,0,0.0,-1.452,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-25 01:00:00,1,0.726,-0.304,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-25 01:00:00,1,0.389,-0.897,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-25 07:00:00,1,0.49,-0.654,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-25 07:00:00,0,0.0,-0.819,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-25 07:00:00,0,0.0,-1.437,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-25 07:00:00,0,0.0,-1.1,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-25 07:00:00,0,0.0,-1.446,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-25 13:00:00,2,0.987,-0.017,stable,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-25 13:00:00,2,2.0,0.965,rising,0.333,DEFER,MEDIUM,0.467,"Activity elevated (2.00x baseline, z=+1.0σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-25 13:00:00,4,1.629,0.904,stable,0.667,DEFER,LOW,0.341,"Activity elevated (1.63x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-25 13:00:00,2,1.497,0.54,rising,0.5,DEFER,LOW,0.391,"Activity elevated (1.50x baseline, z=+0.5σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-25 13:00:00,2,0.803,-0.284,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-25 19:00:00,0,0.0,-1.268,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-25 19:00:00,0,0.0,-0.825,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-25 19:00:00,5,2.069,1.531,rising,0.333,DEFER,MEDIUM,0.624,"Activity elevated (2.07x baseline, z=+1.5σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-25 19:00:00,1,0.762,-0.256,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-25 19:00:00,0,0.0,-1.433,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-26 01:00:00,0,0.0,-1.266,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-26 01:00:00,1,1.0,0.064,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-26 01:00:00,0,0.0,-1.427,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-26 01:00:00,0,0.0,-1.055,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-26 01:00:00,1,0.412,-0.831,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-26 07:00:00,2,1.02,0.025,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-26 07:00:00,0,0.0,-0.813,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-26 07:00:00,0,0.0,-1.418,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-26 07:00:00,0,0.0,-1.055,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-26 07:00:00,0,0.0,-1.414,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
